NO;TANGGAL;KETERANGAN;NO_REFF;KODE_AKUN;DEBIT;KREDIT
1225;30/12/2025;Pembayaran sewa mobil grandmax bulan Desember ke Tamzis;;5133;1328000;0
1226;30/12/2025;Pembayaran sewa mobil grandmax bulan Desember ke Tamzis;;5221;6500;0
1227;30/12/2025;Pembayaran sewa mobil grandmax bulan Desember ke Tamzis;;1112;0;1334500
1228;30/12/2025;Pelunasan utang pembelian timun ke Pak Pur (pembelian 21/12);;2111;48000;0
1229;30/12/2025;Pelunasan utang pembelian timun ke Pak Pur (pembelian 21/12);;1112;0;48000
1230;30/12/2025;Pelunasan utang pembelian siomay dan sayur ke Bu Dewi (pembelian 21/12 dan 22/12);;2111;2281250;0
1231;30/12/2025;Pelunasan utang pembelian siomay dan sayur ke Bu Dewi (pembelian 21/12 dan 22/12);;1112;0;2281250
1232;30/12/2025;Pembayaran profit sharing SPPG Kutabanjarnegara;;2171;3294000;0
1233;30/12/2025;Pembayaran profit sharing SPPG Kutabanjarnegara;;1112;0;3294000
1234;30/12/2025;Pelunasan utang pembelian roti tawar ke Nismara Bakery (pembelian 28/12);;2111;3320000;0
1235;30/12/2025;Pelunasan utang pembelian roti tawar ke Nismara Bakery (pembelian 28/12);;1112;0;3320000
1236;30/12/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 16/12, 21/12 - 23/12, dan 28/12);;2111;5435750;0
1237;30/12/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 16/12, 21/12 - 23/12, dan 28/12);;1112;0;5435750
1238;30/12/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 17/12);;2111;5980000;0
1239;30/12/2025;Pelunasan utang pembelian persediaan ke Bu Lis (pembelian 17/12);;1112;0;5980000
1240;30/12/2025;Pembayaran sewa mobil L300 bulan Desember 2025;;5133;6000000;0
1241;30/12/2025;Pembayaran sewa mobil L300 bulan Desember 2025;;1112;0;6000000
1242;30/12/2025;Pembayaran sewa mobil grandmax bulan Desember;;5133;2672000;0
1243;30/12/2025;Pembayaran sewa mobil grandmax bulan Desember;;1112;0;2672000
1244;30/12/2025;Pembayaran sewa mobil grandmax bulan November;;2131;4000000;0
1245;30/12/2025;Pembayaran sewa mobil grandmax bulan November;;1112;0;4000000
1246;30/12/2025;Pembayaran sewa gedung bulan November dan Desember ke PDM;;2131;3000000;0
1247;30/12/2025;Pembayaran sewa gedung bulan November dan Desember ke PDM;;5132;3000000;0
1248;30/12/2025;Pembayaran sewa gedung bulan November dan Desember ke PDM;;1112;0;6000000
1249;30/12/2025;Pembayaran profit sharing PDM;;2171;2179000;0
1250;30/12/2025;Pembayaran profit sharing PDM;;1112;0;2179000
1251;30/12/2025;Kas masuk untuk membantu modal SCS;;1112;5000000;0
1252;30/12/2025;Kas masuk untuk membantu modal SCS;;3111;0;5000000
1253;31/12/2025;Penjualan 3 pcs susu ultramilk full cream 250 ml ke Mas Dandi;;5111;18000;0
1254;31/12/2025;Penjualan 3 pcs susu ultramilk full cream 250 ml ke Mas Dandi;;1131;0;18000
1255;31/12/2025;Penjualan 3 pcs susu ultramilk full cream 250 ml ke Mas Dandi;;1111;18000;0
1256;31/12/2025;Penjualan 3 pcs susu ultramilk full cream 250 ml ke Mas Dandi;;4111;0;18000
1257;31/12/2025;Reimburse kuota internet ke Mba Ruhma;;5173;50000;0
1258;31/12/2025;Reimburse kuota internet ke Mba Ruhma;;1111;0;50000
1259;31/12/2025;Reimburse kuota internet ke Mas Dandi;;5173;50000;0
1260;31/12/2025;Reimburse kuota internet ke Mas Dandi;;1111;0;50000
1261;31/12/2025;Gaji bulan Desember Mba Ruhma;;5121;2149000;0
1262;31/12/2025;Gaji bulan Desember Mba Ruhma;;2121;0;2149000
1263;31/12/2025;Gaji bulan Desember Mas Dandi;;5121;2239000;0
1264;31/12/2025;Gaji bulan Desember Mas Dandi;;2121;0;2239000
1265;31/12/2025;Gaji bulan Desember Pak Sodik;;5121;2327813;0
1266;31/12/2025;Gaji bulan Desember Pak Sodik;;2121;0;2327813
1267;31/12/2025;Gaji bulan Desember Mas Irfan;;5121;985000;0
1268;31/12/2025;Gaji bulan Desember Mas Irfan;;2121;0;985000
1269;31/12/2025;Gaji bulan Desember Mas Rifki;;5121;1552000;0
1270;31/12/2025;Gaji bulan Desember Mas Rifki;;2121;0;1552000
1271;31/12/2025;Perlengkapan 2 pack tissue habis (pembelian 2/12);;5151;15000;0
1272;31/12/2025;Perlengkapan 2 pack tissue habis (pembelian 2/12);;1141;0;15000
1273;31/12/2025;Perlengkapan 3 pack plastik putih habis (pembelian 11/11);;5151;30750;0
1274;31/12/2025;Perlengkapan 3 pack plastik putih habis (pembelian 11/11);;1141;0;30750
1275;31/12/2025;Perlengkapan 1 pcs nota 2 ply habis (pembelian 26/11);;5151;3500;0
1276;31/12/2025;Perlengkapan 1 pcs nota 2 ply habis (pembelian 26/11);;1141;0;3500
